"id","tipo_de_barrio","nombre_del_barrio","integrantes_del_hogar","p1","p1_1","p2","p3","p4","p5","p6","p7","p8","p9","p10","p11","p12","p12_1","p12_2","p12_3","p13","p14","p14_1","p14_2","trabaja","p15","p16","p17","p18","p19","p20","p21","p22","p22_1","p23","p24","p24_1","p25","p26","p27","p28","p29","p30","p31","p32","p32_1","p32_2","p32_otros_1","p32_otros_2","p33","p33_1","p33_2","p33_3","p33_4","p33_5","p33_6","p34","p35","p36","p37","p38","p38_1","p38_2","p38_3","p38_4","p38_5","p39","p40","p41","p42","p43","p44","p45","p46","p47","p48","p48_1","p48_2","p48_3","p48_4","p48_5","p49","p50","p51","p51_1","p51_2","p51_3","p51_4","p51_5","p52","p53","p54","p55","p56","p57","p58","p59","p60","p60_1","p61","p61_1","p62","p63","p64","p65","p66","p66_1","p66_2","p67","p67_1","p68","p69","p69_1","p70","p71","p72","p72_1","p72_2","p72_3","p72_4","p72_5","p72_6","p72_7","p73","p73_1","p73_2","p73_3","p73_4","p73_5","p73_6","p73_7","p73_8","p73_9","p74","p75","p76","p77","p77_1","p77_2","p78","p79","fecha_de_entrevista","comuna","total_menores","total_adultos_mayores","q189cod1","q189cod1_etiqueta","q189cod2","q189cod2_etiqueta","p20c_renatep_rama_actividad","p20c_renatep_rama_etiqueta","p20c_renatep_ocupacion","p20c_renatep_ocupacion_etiqueta","q219cod1","q219cod1_etiqueta","q219cod2","q219cod2_etiqueta","p42c_cno","p42c_renatep_rama_actividad","p42_renatep_rama_etiqueta","p42c_renatep_ocupacion","p42c_renatep_ocupacion_etiqueta","hogar_monoparental","p67_tema_curso_grupos"
19817374,1,3,2,3,"",2,24,7,2,2,1,,,,,5,"","paraguay","",1,1,"","",2,1,,"",,,"","",,"",,,"",,,,,,"",,,,,"","",,,,,,,"",,,,,,,,,,,,"construccion",5,"construccion",1,2,,2,,3,,,,,"",1,1,,,,,,,2,"",4,2,2,2,2,99,,"",7,"",,,3,2,,"","",,"",,,"",,1,2,3,6,,,,,"",2,4,4,4,4,2,4,4,4,"",2,"",4,1,"","",2,2,"2023-06-14","comuna 04",0,1,,"",,"",,"",,"",45,"construccion",4500,"construccion","72.3.1.4 / ayudante de albañil/peon de albañil",5,"construccion e infraestructura social y mejoramiento ambiental.",2,"albañil // durlero",,99
19973228,1,6,3,1,"",1,55,4,1,,,1,2,,,5,"","peru","",1,1,"","",1,,1,"potenciar",6,1,"limpieza","limpieza",1,"",2,,"",2,,2,,99,"20",7,10,,,"","",1,,,,,,"",1,1,1,1,3,3,1,1,1,1,1,"",,"",,,,,,,,,,,"",,,,,,,,,1,"cocinera",1,2,2,2,2,2,2,"",1,"",1,4,3,2,,"","",,"",,,"",,1,11,,,,,,,"",4,4,4,4,1,4,4,4,4,"",2,"",4,1,"","",2,2,"2023-06-26","comuna 08",2,0,93,"servicios n.c.p.",9309,"servicios n.c.p.",3,"servicios personales y otros oficios.",26,"servicios de limpieza",,"",,"","",,"",,"0",1,99
19818986,1,1,2,2,"",1,29,5,2,2,1,,,,,1,"","","",,1,"","",2,1,,"",,,"","",,"",,,"",,,,,,"",,,,,"","",,,,,,,"",,,,,,,,,,,,"colegio primario",6,"limpieza",1,2,,2,,13,,,,,"",1,1,,,,,,,2,"",2,1,1,2,2,2,1,"",7,"",,,3,2,,"","",,"",,,"",,1,4,,,,,,,"",4,4,4,4,1,4,4,1,4,"",2,"",4,1,"","",2,2,"2023-06-05","comuna 08",4,0,,"",,"",,"",,"",80,"enseñanza",8001,"enseñanza inicial y primaria","55.3.1.4 / mucama/empleada domestica",3,"servicios personales y otros oficios.",26,"servicios de limpieza",,99
19902820,1,3,3,3,"",2,25,5,1,,,2,,,,1,"","","",,1,"","",1,,1,"rappi",1,1,"repartidor","delivery",4,"",4,,"",,3,2,,2,"48",5,11,,,"por su cuenta","",1,,,,,,"",2,,5,1,3,3,3,2,3,2,3,"empresa de eventos",2,"mantenimiento",1,2,,2,,13,,,,,"",2,2,3,2,2,1,2,3,2,"",2,2,2,2,2,1,,"",7,"",,,3,2,,"","",,"",,,"",,1,3,,,,,,,"",4,4,4,4,4,4,4,4,4,"",2,"",4,1,"","",2,1,"2023-06-27","comuna 04",1,0,60,"servicio de transporte terrestre",6009,"transporte terrestre  ncp",8,"transporte y almacenamiento.",18,"mensajeria // delivery",92,"servicios de esparcimiento y servicios culturales y deportivos",9201,"servicios de cinematografia, radio y television y servicios de espectaculos artisticos y de diversion","56.2.0.2 / intendente de maestranza/mantenimiento",3,"servicios personales y otros oficios.",26,"servicios de limpieza",2,99
19815560,1,1,3,1,"",1,48,3,1,,,2,,,,1,"","","",,1,"","",1,,2,"casas de familia",1,1,"empleada domestica","limpieza",7,"",6,,"",2,,2,,2,"10",7,4,,,"","",1,,,,,,"",1,2,1,1,3,3,3,3,3,1,1,"casas de familia",1,"empleada domestica",6,2,,2,,13,,,,,"",1,1,2,2,2,2,2,2,2,"",1,2,2,2,2,2,99,"",1,"",2,4,3,2,,"","",,"",,,"",,1,4,,,,,,,"",4,4,2,4,4,4,4,4,4,"",1,"15",1,1,"","",2,2,"2023-06-06","comuna 08",1,0,95,"servicios de hogares privados que contratan servicio domestico",9500,"servicios de hogares privados que contratan servicio domestico",3,"servicios personales y otros oficios.",26,"servicios de limpieza",95,"servicios de hogares privados que contratan servicio domestico",9500,"servicios de hogares privados que contratan servicio domestico","55.3.1.4 / mucama/empleada domestica",3,"servicios personales y otros oficios.",26,"servicios de limpieza",,99
19782221,1,1,1,1,"",1,32,4,1,,,2,,,,5,"","bolivia","",1,1,"","",1,,2,"feria barriales",1,1,"vendedora en feria","venta en feria",1,"",4,,"",,3,2,,2,"32",4,4,,,"","",1,,,,,,"carritoambular, para trasladar su mercaderia",1,1,1,1,1,3,3,3,3,1,1,"",,"",,,,,,,,,,,"",,,,,,,,,2,"",1,2,2,2,2,2,1,"",1,"",2,4,3,2,,"","",,"",,,"",,1,15,,,,,,,"",4,4,4,4,1,4,4,1,4,"",1,"12 hs (niños)",4,1,"","",2,2,"2023-06-06","comuna 08",2,0,53,"comercio al por mayor, en comision y al por menor, excepto vehiculos automotores y motocicletas",5310,"venta al por menor en puestos moviles y  no realizadas en tiendas n.c.p.",2,"comercio popular y trabajos en espacios publicos",12,"feriante",,"",,"","",,"",,"0",1,99
19812305,1,1,2,1,"",2,61,6,1,,,2,,,,5,"","bolivia","",1,1,"","",1,,1,"confeccion de ropa de cuero",1,1,"textil","confecciona ropa de cuero",1,"",4,,"",,3,2,,2,"45",8,4,,,"","",1,,,,,,"",2,,2,1,3,3,3,3,2,3,3,"",,"",,,,,,,,,,,"",,,,,,,,,1,"costurero",1,2,2,2,2,1,,"",7,"",,,3,2,,"","",,"",,,"",,2,,,,,,,,"",4,4,4,4,4,4,4,4,4,"",2,"",4,1,"","",2,2,"2023-06-06","comuna 08",0,0,53,"comercio al por mayor, en comision y al por menor, excepto vehiculos automotores y motocicletas",5304,"comercio de textiles y avios (merceria), prendas de vestir, calzado, marroquineria y art. similares",6,"industria manufacturera.",15,"indumentaria y textil",,"",,"","",,"",,"0",,99
19894970,1,3,2,2,"",1,31,6,1,,,2,,,,5,"","paraguay","",1,1,"","",1,,2,"kiosco",1,1,"comerciante","kiosqiera cuenta propia",6,"",4,,"",,3,2,,2,"85",5,11,,,"por mi cuenta","",1,,,,,,"",1,2,2,2,2,2,3,3,1,1,3,"casa de familia",1,"cocinera",6,1,,,,13,,,,,"",1,2,1,1,3,3,1,1,1,"cocinera",1,2,2,2,2,2,1,"",7,"",,,3,2,,"","",,"",,,"",,1,4,,,,,,,"",4,4,4,4,1,4,4,4,4,"",2,"",4,1,"","",2,2,"2023-06-26","comuna 04",3,0,53,"comercio al por mayor, en comision y al por menor, excepto vehiculos automotores y motocicletas",5303,"comercio de alimentos, bebidas y tabaco",2,"comercio popular y trabajos en espacios publicos",36,"vendedor/a punto fijo",95,"servicios de hogares privados que contratan servicio domestico",9500,"servicios de hogares privados que contratan servicio domestico","53.1.1.3 / cocinero",3,"servicios personales y otros oficios.",5,"asador // cocinero/a",,99
19603115,1,3,2,1,"",1,47,3,1,,,1,2,,,1,"","","",,1,"","",1,,1,"cooperativa",2,1,"barrido","barrido y limpieza",1,"",2,,"",2,,2,,2,"20",6,10,,,"","",1,,,,,,"",2,,1,1,3,2,2,3,2,1,1,"venta de bebidas",1,"vendedora",4,,3,2,,13,,,,,"",1,1,3,3,2,2,3,1,2,"",1,2,1,2,2,2,1,"",1,"",1,4,3,2,,"","",,"",,,"",,1,4,,,,,,,"",4,4,4,4,1,4,4,1,4,"",2,"",1,1,"","",2,1,"2023-06-14","comuna 04",1,0,91,"servicios de asociaciones",9109,"servicios de asociaciones n.c.p.",4,"recuperacion, reciclado y servicios ambientales.",31,"trabajador/a de limpieza de terrenos y espacios verdes",53,"comercio al por mayor, en comision y al por menor, excepto vehiculos automotores y motocicletas",5303,"comercio de alimentos, bebidas y tabaco","30.3.1.4 / ayudante de ventas de comercio minorista",2,"comercio popular y trabajos en espacios publicos",36,"vendedor/a punto fijo",,99
19567280,1,8,6,3,"",2,21,5,2,2,1,,,,,1,"","","",,1,"","",2,2,,"",,,"","",,"",,,"",,,,,,"",,,,,"","",,,,,,,"",,,,,,,,,,,,"",,"",,,,,,,,,,,"",,,,,,,,,,"",,,,,,,,"",7,"",,,2,2,,"","",,"",,,"",,1,3,7,8,9,6,15,,"",4,4,4,4,4,4,1,4,4,"",2,"",4,1,"","",2,1,"2023-06-13","comuna 07",0,0,,"",,"",,"",,"",,"",,"","",,"",,"0",,99
19879228,1,3,3,3,"",1,28,5,1,,,2,,,,5,"","paraguay","",1,1,"","",1,,1,"casas de familia",1,1,"empleada domestica","limpieza",7,"",6,,"",2,,2,,2,"30",7,4,,,"","",1,,,,,,"",2,,2,2,3,3,3,3,2,1,1,"clinica",7,"maestranza",1,1,,,,13,,,,,"",1,1,1,2,2,2,1,1,2,"",3,1,1,1,1,2,3,"",7,"",,,3,2,,"","",,"",,,"",,1,3,,,,,,,"",4,4,4,4,2,4,4,4,4,"",1,"8",4,1,"","",2,2,"2023-06-22","comuna 04",3,0,95,"servicios de hogares privados que contratan servicio domestico",9500,"servicios de hogares privados que contratan servicio domestico",3,"servicios personales y otros oficios.",26,"servicios de limpieza",85,"servicios sociales y de salud",8501,"servicios relacionados con la salud humana","56.2.0.2 / intendente de maestranza/mantenimiento",3,"servicios personales y otros oficios.",26,"servicios de limpieza",,99
20134691,1,2,2,3,"",1,18,6,2,2,1,,,,,1,"","","",,5,"","bolivia",2,1,,"",,,"","",,"",,,"",,,,,,"",,,,,"","",,,,,,,"",,,,,,,,,,,,"mercado",2,"repositora",1,2,,2,,13,,,,,"",1,1,,,,,,,2,"",2,1,2,2,2,2,1,"",7,"",,,3,2,,"","",,"",,,"",,1,3,11,,,,,,"",4,4,4,4,4,4,4,4,4,"",2,"",4,1,"","",2,2,"2023-07-07","comuna 04",0,0,,"",,"",,"",,"",53,"comercio al por mayor, en comision y al por menor, excepto vehiculos automotores y motocicletas",5307,"tiendas no especializadas con predominancia de alimentos y bebidas","32.3.1. / repositor",2,"comercio popular y trabajos en espacios publicos",38,"otros",,99
20163998,3,99,2,1,"",2,56,5,2,2,1,,,,,1,"","","",,4,"buenos aires","",2,1,,"",,,"","",,"",,,"",,,,,,"",,,,,"","",,,,,,,"",,,,,,,,,,,,"remises",2,"dueño de remises",4,,3,2,,13,,,,,"",1,1,,,,,,,1,"offset",3,2,2,1,2,2,2,"",7,"",,,3,99,,"","",,"",,,"",,1,3,,,,,,,"",2,1,1,4,4,4,4,4,4,"",1,"todo el dia",1,1,"","",2,2,"2023-06-05","comuna 04",0,1,,"",,"",,"",,"",60,"servicio de transporte terrestre",6004,"transporte automotor de pasajeros","05.0.0.2 / chofer/conductor de taxi/taxista",8,"transporte y almacenamiento.",34,"transporte de pasajeros",,99
19777798,1,1,5,1,"",1,37,3,1,,,2,,,,5,"","bolivia","",1,1,"","",2,1,,"",,,"","",,"",,,"",,,,,,"",,,,,"","",,,,,,,"",,,,,,,,,,,,"",,"",,,,,,,,,,,"",,,,,,,,,2,"",1,2,2,2,1,2,6,"",1,"",1,4,3,2,,"","",,"",,,"",,1,2,13,,,,,,"",4,4,4,4,4,1,4,4,4,"",2,"",1,1,"","",2,2,"2023-06-07","comuna 08",2,0,,"",,"",,"",,"",,"",,"","",,"",,"0",1,99
19966264,1,6,1,1,"",1,23,4,1,,,1,2,,,1,"","","",,1,"","",1,,1,"taller de costura",2,1,"costurera","costura",6,"",1,2,"",2,,2,,2,"60",4,4,,,"","",1,2,12,,,,"maq de coser",1,1,3,2,1,3,3,3,1,1,1,"resto",3,"ayudant de cocina",1,2,,2,,13,,,,,"",1,1,3,3,1,1,1,3,2,"",2,2,2,2,2,2,1,"",1,"",2,4,3,2,,"","",,"",,,"",,1,14,15,,,,,,"",4,4,4,4,4,4,4,4,4,"",2,"",4,1,"","",1,2,"2024-06-23","comuna 08",0,0,17,"fabricacion de productos textiles",1700,"fabricacion de productos textiles",6,"industria manufacturera.",15,"indumentaria y textil",55,"servicios de hoteleria y restaurantes",5503,"servicios de expendio de comidas y bebidas excepto vendedores ambulantes de comidas","53.3.1.4 / ayudante de cocina/peon de cocina",3,"servicios personales y otros oficios.",5,"asador // cocinero/a",,99
19819575,1,3,2,1,"",2,43,6,1,,,2,,,,6,"","","peru",1,1,"","",1,,1,"verdulero",2,1,"verdulero","venta de verduras y atencion al publico",2,"",1,2,"",2,,2,,2,"48",4,4,,,"","",1,,,,,,"",1,3,1,1,3,3,2,1,1,1,2,"albañileria",2,"albañil",1,2,,2,,12,,,,,"taladro, agujereadora, etcetera",2,2,2,2,2,2,1,2,1,"albañil",1,2,99,2,2,2,1,"",7,"",,,3,2,,"","",,"",,,"",,1,7,16,,,,,,"mecanica",4,4,4,4,4,4,4,4,4,"",2,"",4,1,"","",2,2,"2023-06-14","comuna 04",0,0,53,"comercio al por mayor, en comision y al por menor, excepto vehiculos automotores y motocicletas",5302,"comercio de materias primas agropecuarias",2,"comercio popular y trabajos en espacios publicos",36,"vendedor/a punto fijo",45,"construccion",4500,"construccion","72.1.1.3 / albañil (oficial, medio oficial)",5,"construccion e infraestructura social y mejoramiento ambiental.",2,"albañil // durlero",,99
19922696,3,99,1,1,"",1,26,7,1,,,1,2,,,4,"neuquen","","",,1,"","",1,,3,"restaurant",4,1,"camarera","atencion al publico en restaurant",1,"",1,2,"",2,,2,,2,"18",3,4,,,"","",1,,,,,,"",1,1,2,2,3,3,3,3,1,1,2,"niñera",1,"niñera",6,2,,2,,13,,,,,"",2,2,2,1,3,3,1,1,1,"docente de circo",4,1,2,2,2,2,4,"",7,"",,,3,2,,"","",,"",,,"",,1,13,,,,,,,"",4,4,4,4,4,4,4,4,4,"",2,"",4,2,"","instituto de neuquen",2,2,"2023-06-28","comuna 04",0,0,55,"servicios de hoteleria y restaurantes",5503,"servicios de expendio de comidas y bebidas excepto vendedores ambulantes de comidas",2,"comercio popular y trabajos en espacios publicos",38,"otros",95,"servicios de hogares privados que contratan servicio domestico",9500,"servicios de hogares privados que contratan servicio domestico","57.1.1.3 / niñera/babysitter",1,"servicios socio comunitarios",10,"cuidados (niños/as, enfermos/as, personas con discapacidad, ancianos/as)",,99
19553878,1,3,2,2,"",1,26,6,1,,,2,,,,1,"","","",,1,"","",1,,2,"cooperativa de barrido y limpieza",3,1,"barrendera","limpiar los espacios del barrio",1,"",2,,"",2,,1,1,2,"10",5,4,,,"","",1,,,,,,"",1,1,1,1,3,3,1,1,1,3,2,"",,"",,,,,,,,,,,"",,,,,,,,,2,"",3,1,2,1,1,2,4,"",1,"",2,4,3,2,,"","",,"",,,"",,1,13,,,,,,,"",4,4,4,4,4,4,4,4,4,"",2,"",4,2,"","maestranza",99,2,"2023-06-13","comuna 04",2,0,91,"servicios de asociaciones",9109,"servicios de asociaciones n.c.p.",4,"recuperacion, reciclado y servicios ambientales.",31,"trabajador/a de limpieza de terrenos y espacios verdes",,"",,"","",,"",,"0",,99
19895027,1,3,2,1,"",2,42,6,1,,,2,,,,5,"","bolivia","",1,1,"","",1,,1,"construccion",1,1,"ayudante de albañil","trabajos de construccion",7,"",4,,"",,3,2,,2,"40",8,4,,,"","",3,,,,,,"",2,,2,2,3,3,3,2,1,3,2,"empresa de construccion",4,"albañil",1,1,,,,3,,,,,"",1,1,3,3,1,1,1,1,1,"albañil",2,2,2,2,2,2,1,"",7,"",,,3,2,,"","",,"",,,"",,1,9,,,,,,,"",4,4,4,4,2,4,4,2,4,"",1,"5",4,1,"","",2,2,"2023-06-26","comuna 04",1,0,45,"construccion",4500,"construccion",5,"construccion e infraestructura social y mejoramiento ambiental.",2,"albañil // durlero",45,"construccion",4500,"construccion","72.1.1.3 / albañil (oficial, medio oficial)",5,"construccion e infraestructura social y mejoramiento ambiental.",2,"albañil // durlero",,99
20407452,1,2,1,1,"",1,33,5,2,2,1,,,,,2,"","","",,1,"","",2,1,,"",,,"","",,"",,,"",,,,,,"",,,,,"","",,,,,,,"",,,,,,,,,,,,"",,"",,,,,,,,,,,"",,,,,,,,,2,"",2,1,1,2,2,1,,"",7,"",,,3,2,,"","",,"",,,"",,1,3,4,,,,,,"",4,4,4,4,4,4,4,4,4,"",1,"16",4,1,"","",2,2,"2023-07-14","comuna 01",4,0,,"",,"",,"",,"",,"",,"","",,"",,"0",1,99
20253105,1,2,2,2,"",1,47,4,1,,,2,,,,5,"","paraguay","",1,1,"","",1,,1,"cooperativa",2,1,"costurera","costura",6,"",2,,"",2,,2,,2,"15",1,4,,,"","",1,2,12,,,,"maq de coser",1,2,2,2,3,3,1,1,1,1,1,"geriatrico",2,"acompañante",1,1,,,,13,,,,,"",1,1,2,3,1,1,1,3,1,"asistente gerontologa",1,1,1,2,2,2,7,"emprendimienti",7,"",,,3,2,,"","",,"",,,"",,1,4,15,,,,,,"",4,4,4,4,1,4,4,4,4,"",1,"10",4,2,"","uom",2,2,"2023-07-11","comuna 01",2,0,91,"servicios de asociaciones",9109,"servicios de asociaciones n.c.p.",6,"industria manufacturera.",15,"indumentaria y textil",85,"servicios sociales y de salud",8503,"servicios sociales","40.1.1.2 / acompañante terapeutico",1,"servicios socio comunitarios",27,"servicios de salud // promotor/a de salud",,99
19905947,1,8,1,1,"",2,18,5,1,,,2,,,,1,"","","",,1,"","",1,,1,"taller de costura",2,1,"maneja una maquina","cortador",6,"",4,,"",,3,2,,2,"36",2,4,,,"","",1,,,,,,"",1,1,3,1,3,3,1,1,1,3,1,"",,"",,,,,,,,,,,"",,,,,,,,,2,"",2,2,2,2,2,1,,"",7,"",,,2,2,,"","",,"",,,"",,1,15,,,,,,,"",4,4,4,4,2,4,1,2,4,"",2,"",4,1,"","",2,2,"2023-06-26","comuna 07",3,0,17,"fabricacion de productos textiles",1700,"fabricacion de productos textiles",6,"industria manufacturera.",38,"otros",,"",,"","",,"",,"0",2,99
19894985,1,3,1,1,"",1,50,4,1,,,1,2,,,5,"","paraguay","",1,1,"","",1,,1,"geriatrico",4,1,"asistente","atencion a los ancianos",1,"",2,,"",2,,2,,2,"40",5,4,,,"","",1,,,,,,"",2,,2,2,3,2,3,3,1,3,3,"geriatrico",4,"asistente geriatrica",1,2,,2,,13,,,,,"",2,1,3,2,2,2,1,3,2,"",1,2,2,2,2,1,,"",7,"",,,3,2,,"","",,"",,,"",,99,,,,,,,,"",4,4,4,4,1,4,4,4,4,"",2,"",1,4,"","",2,2,"2023-06-26","comuna 04",1,0,85,"servicios sociales y de salud",8503,"servicios sociales",3,"servicios personales y otros oficios.",38,"otros",85,"servicios sociales y de salud",8503,"servicios sociales","05.0.0.2 / administrador de geriatrico",1,"servicios socio comunitarios",10,"cuidados (niños/as, enfermos/as, personas con discapacidad, ancianos/as)",1,99
19692755,1,3,1,1,"",1,50,4,1,,,2,,,,5,"","bolivia","",1,1,"","",1,,1,"casas particulares",1,1,"empleada domestica","limpiar",7,"",6,,"",2,,1,1,2,"10",6,1,,,"","",1,,,,,,"",2,,2,2,2,2,2,2,2,1,1,"casa de familia cama adentro",1,"empleada domestica",6,2,,2,,13,,,,,"",1,1,3,3,3,3,3,1,2,"",1,2,2,2,2,2,1,"",7,"",,,3,2,,"","",,"",,,"",,1,4,11,15,,,,,"",4,4,2,4,1,4,4,1,4,"",2,"",1,1,"","",2,2,"2023-06-16","comuna 04",2,0,95,"servicios de hogares privados que contratan servicio domestico",9500,"servicios de hogares privados que contratan servicio domestico",3,"servicios personales y otros oficios.",26,"servicios de limpieza",95,"servicios de hogares privados que contratan servicio domestico",9500,"servicios de hogares privados que contratan servicio domestico","55.3.1.4 / mucama/empleada domestica",3,"servicios personales y otros oficios.",26,"servicios de limpieza",1,99
19463217,1,9,2,1,"",1,47,3,1,,,2,,,,2,"","","",,1,"","",1,,1,"niñera",1,1,"cuido chicos","cuidado de niños",6,"",6,,"",2,,2,,2,"25 total en la semana",4,4,,,"","",1,,,,,,"",2,,1,1,2,2,2,2,2,1,1,"",,"",,,,,,,,,,,"",,,,,,,,,2,"",2,1,1,2,2,2,1,"",7,"",,,3,2,,"","",,"",,,"",,1,4,11,,,,,,"",4,3,3,3,4,1,4,4,4,"",2,"",4,1,"","",2,1,"2023-06-02","comuna 08",1,0,95,"servicios de hogares privados que contratan servicio domestico",9500,"servicios de hogares privados que contratan servicio domestico",1,"servicios socio comunitarios",10,"cuidados (niños/as, enfermos/as, personas con discapacidad, ancianos/as)",,"",,"","",,"",,"0",1,99
20149120,1,2,5,1,"",2,62,4,1,,,2,,,,4,"jujuy","","",,1,"","",1,,2,"terminal de omnibus",99,1,"abre puertas de taxi","abre puertas de taxi",1,"",4,,"",,3,2,,2,"36",8,4,,,"","",1,,,,,,"",2,,1,1,3,3,2,2,1,1,2,"cartonero",1,"cartonero",4,,3,2,,13,,,,,"",5,5,3,2,2,2,1,3,2,"",1,2,2,2,2,1,,"",7,"",,,3,2,,"","",,"",,,"",,2,,,,,,,,"",4,4,1,4,4,4,4,4,4,"",2,"",4,1,"","",2,2,"2023-07-07","comuna 01",0,0,60,"servicio de transporte terrestre",6004,"transporte automotor de pasajeros",3,"servicios personales y otros oficios.",38,"otros",37,"reciclamiento",3700,"reciclamiento","33.3.1.4 / botellero, cartonero y papelero",4,"recuperacion, reciclado y servicios ambientales.",9,"cartonero/a",,99
20163850,3,99,4,1,"",2,63,4,1,,,2,,,,5,"","bolivia","",1,1,"","",1,,1,"verdulero",2,1,"verdulero","venta de verduras",1,"",4,,"",,3,1,2,2,"60",8,4,,,"","",1,,,,,,"",2,,1,5,3,3,3,3,1,3,5,"",,"",,,,,,,,,,,"",,,,,,,,,2,"",2,2,2,2,2,1,,"",7,"",,,3,2,,"","",,"",,,"",,2,,,,,,,,"",4,4,4,4,4,4,4,4,4,"",2,"",4,1,"","",1,2,"2023-07-08","comuna 07",0,1,53,"comercio al por mayor, en comision y al por menor, excepto vehiculos automotores y motocicletas",5302,"comercio de materias primas agropecuarias",2,"comercio popular y trabajos en espacios publicos",36,"vendedor/a punto fijo",,"",,"","",,"",,"0",,99
19462150,1,9,2,1,"",2,50,5,1,,,2,,,,5,"","paraguay","",1,1,"","",1,,1,"reparacion electronica",1,1,"reparacion de aparatos electronicos","repara aparatos electronicos",6,"",4,,"",,3,2,,2,"20",8,11,,,"por su cueta","",1,,,,,,"",1,5,1,4,2,3,2,1,1,2,3,"",,"",,,,,,,,,,,"",,,,,,,,,2,"",4,2,2,1,2,1,,"",1,"",3,4,3,2,,"","",,"",,,"",,1,3,,,,,,,"",4,4,4,4,2,2,4,2,4,"",2,"",4,1,"","",2,2,"2023-06-02","comuna 08",3,0,45,"construccion",4500,"construccion",3,"servicios personales y otros oficios.",25,"reparador/a de electrodomesticos / electronica / motores",,"",,"","",,"",,"0",,99
20407435,1,2,2,2,"",2,26,5,1,,,2,,,,1,"","","",,1,"","",1,,1,"empresa de construccion",2,1,"ayudante/albañil","mezclas,levantar paredes,etc",7,"",1,2,"",2,,2,,2,"24",5,4,,,"","",3,2,4,,,,"",1,3,2,2,3,3,1,1,2,2,1,"",,"",,,,,,,,,,,"",,,,,,,,,1,"electricista",2,1,2,2,2,1,,"",7,"",,,3,2,,"","",,"",,,"",,1,3,8,7,9,5,,,"",4,4,4,4,4,4,4,4,4,"",2,"",4,1,"","",2,2,"2023-07-14","comuna 01",0,0,45,"construccion",4500,"construccion",5,"construccion e infraestructura social y mejoramiento ambiental.",2,"albañil // durlero",,"",,"","",,"",,"0",,99
20167136,1,2,2,1,"",2,64,6,1,,,2,,,,1,"","","",,1,"","",1,,1,"vendedor de ropa",1,1,"vendedor de ropa","cotiza y vende ropa",6,"",4,,"",,3,2,,2,"32",8,4,,,"","",1,,,,,,"",1,2,4,2,3,3,1,1,1,2,4,"",,"",,,,,,,,,,,"",,,,,,,,,2,"",3,2,2,1,1,1,,"",7,"",,,3,2,,"","",,"",,,"",,2,,,,,,,,"",1,4,4,4,4,4,4,4,4,"",2,"",4,2,"","pami",2,2,"2023-06-08","comuna 01",0,0,53,"comercio al por mayor, en comision y al por menor, excepto vehiculos automotores y motocicletas",5304,"comercio de textiles y avios (merceria), prendas de vestir, calzado, marroquineria y art. similares",2,"comercio popular y trabajos en espacios publicos",36,"vendedor/a punto fijo",,"",,"","",,"",,"0",,99
20110088,3,99,2,1,"",2,38,6,1,,,2,,,,5,"","bolivia","",1,1,"","",1,,1,"reparacion maquinas industriales",1,1,"tecnico en reparacion","reparaciones maquinas",1,"empresas",5,,"",2,,2,,1,"15 horas",8,11,,,"recomendacion","",1,,,,,,"pinzas, desarmados, llaves",1,3,2,1,3,3,1,1,3,3,4,"textil",2,"cortador",1,2,,2,,1,,,,,"",1,1,3,3,1,1,1,3,1,"tecnico en reparacion maquinas",4,2,2,2,2,1,,"",7,"",,,3,2,,"","",,"",,,"",,1,16,,,,,,,"relacion maquinarias computarizadas",4,4,4,4,2,4,4,4,4,"",2,"",4,4,"","",2,2,"2023-07-03","comuna 09",1,0,36,"fabricacion de muebles y colchones; industrias manufactureras n.c.p.",3609,"industrias manufactureras n.c.p.",5,"construccion e infraestructura social y mejoramiento ambiental.",11,"electricista",17,"fabricacion de productos textiles",1700,"fabricacion de productos textiles","80.3.1.3 /  cortador de tela",6,"industria manufacturera.",15,"indumentaria y textil",,99
19841606,1,3,1,1,"",1,62,4,1,,,1,2,,,5,"","paraguay","",1,1,"","",1,,1,"casas de familia",1,1,"servicio domestico","limpieza",7,"",6,,"",2,,1,1,2,"15",8,4,,,"","",1,,,,,,"",2,,2,2,3,3,3,1,1,2,1,"modista",2,"elaboracion de remeras",1,2,,2,,1,,,,,"",1,1,2,2,1,1,2,2,1,"costurera",1,2,2,2,2,1,,"",7,"",,,3,2,,"","",,"",,,"",,1,15,,,,,,,"",4,4,4,4,4,4,4,4,4,"",2,"",1,1,"","",2,2,"2023-06-21","comuna 04",0,1,95,"servicios de hogares privados que contratan servicio domestico",9500,"servicios de hogares privados que contratan servicio domestico",3,"servicios personales y otros oficios.",26,"servicios de limpieza",17,"fabricacion de productos textiles",1700,"fabricacion de productos textiles","80.3.2.3 / costurera",6,"industria manufacturera.",15,"indumentaria y textil",,99
